date,athlete_id,exercise,weight_kg,sets,reps,rpe
2024-03-22,ATH001,Deadlift,162.5,4,5,9
2024-03-22,ATH001,Pull-up,32.5,3,12,8
2024-03-22,ATH002,Squat,180.0,4,8,10
2024-03-22,ATH002,Barbell Row,125.0,4,12,8
2024-03-22,ATH002,Pull-up,30.0,4,10,8
2024-03-22,ATH003,Barbell Row,57.75,4,10,7
2024-03-22,ATH003,Pull-up,5.0,4,8,8
2024-03-22,ATH003,Overhead Press,47.5,4,8,8
2024-03-22,ATH004,Pull-up,21.0,3,8,9
2024-03-22,ATH004,Bench Press,80.0,3,8,9
2024-03-22,ATH005,Deadlift,320.0,5,5,9
2024-03-22,ATH005,Squat,157.5,4,5,10
2024-03-23,ATH003,Deadlift,95.0,5,8,8
2024-03-23,ATH003,Barbell Row,60.0,4,12,8
2024-03-24,ATH003,Bench Press,65.0,4,8,7
2024-03-24,ATH003,Pull-up,5.0,3,10,7
2024-03-24,ATH005,Pull-up,30.0,4,10,10
2024-03-24,ATH005,Deadlift,290.0,3,5,8
2024-03-24,ATH005,Bench Press,140.0,5,8,9
